Rank,Username,UserID,GrossEarning
4884,Lawrence,59269268,46065.12
4885,abusing_r2,106208776,46064.32
4886,MadsKadie,498095901,46064.24
4887,thewaffle77,25592987,46059.1
4888,AlbinoVEVO,187669658,46058.67
4889,めがしお,115404318,46027.55
4890,Hoss,76246349,46025.6
4891,babyhsu888,75677835,46017.84
4892,SciFri,71647666,46016.56
4893,TearlessRaptor,54643128,46013.33
4894,RubenDeRonde,98220282,45998.67
4895,SergeantWayne,81830156,45992.19
4896,dessyy,1425546,45991.81
4897,tweekssb,116493788,45974.6
4898,Nathanias,18730955,45969.77
4899,PhotoChess,154972160,45961.87
4900,donatolive,52981447,45927.61
4901,핑맨,138117155,45915.27
4902,thathoneydip,141536993,45912.81
4903,djerock,494747959,45908.11
4904,ScreamKiwi,47897317,45903.59
4905,derrekow,132172250,45887.4
4906,kritikal,20471342,45873.29
4907,Flewp,104896188,45864.98
4908,DeadlyKitten,145459276,45860.77
4909,__unknown__,43029746,45834.93
4910,fritz_meinecke,460133452,45830.58
4911,BOYO,169992529,45819.97
4912,dj_kingdom,506963846,45816.84
4913,러너교,149397653,45803.48
4914,Sturmwaffel,48377265,45780.53
4915,Nissaxter,42351942,45766.65
4916,Syztmz,525373938,45741.0
4917,CaptainBerks,176435448,45707.46
4918,EdwardBosco,32818905,45688.65
4919,itsdevonte,79383496,45667.2
4920,codeejyount,151938904,45659.44
4921,Juice,65411398,45654.07
4922,Albii_prz,197490552,45649.67
4923,shnaff,114917430,45636.79
4924,Musicman1017,500989977,45623.84
4925,ChosenArchitect,78737520,45597.31
4926,Charly_Watson,92478131,45587.32
4927,TiffanyLockheart,51783711,45583.62
4928,VitaCelestine_,144328881,45577.56
4929,LeighXP,169782550,45558.01
4930,GeeBaby,216501200,45541.75
4931,Sethorven,71668971,45539.96
4932,AngleDroit,177146919,45505.22
4933,codey,136981884,45503.78
4934,CivRyan,154061544,45496.73
4935,imreallyimportant,43701021,45495.89
4936,Panelet,139384320,45461.17
4937,CheesyBlueNips,58660432,45456.67
4938,Roffle,91200728,45453.63
4939,DEVN6_official,504285862,45449.41
4940,Moofie,58004343,45435.25
4941,Abgematzt,23452464,45431.04
4942,iSpiteful,95964468,45424.11
4943,Snedger,55768163,45423.89
4944,iziprime,89537237,45413.62
4945,bakzera,469711093,45407.98
4946,Otterpop18,253820904,45406.1
4947,Drututt,57131280,45403.34
4948,ElichTV,30866055,45396.04
4949,Justcallme_Vixx,406912265,45393.9
4950,Gona89,439281317,45391.77
4951,ParatronixTV,499393577,45390.18
4952,SkepticalLEGO,94383155,45380.69
4953,Helium89zz,88571417,45376.93
4954,WolfyyNZ,172076280,45373.6
4955,midnababy,110068325,45359.9
4956,Jenna,59580613,45338.46
4957,LadyDarkness_TV,422432255,45336.75
4958,DyaRikku,452746699,45335.91
4959,lilnoodz,501518724,45335.42
4960,trulyluna,253220090,45333.24
4961,SlethZockt,55192464,45329.21
4962,MissPinkLeah,54416037,45318.18
4963,VexiosReal,51669299,45316.26
4964,anniebot,44019612,45310.77
4965,DomeZ,114486316,45300.4
4966,T1Riot,106621108,45298.31
4967,Kraken,31190813,45291.45
4968,Versus,51487771,45287.48
4969,tunamelih,75043035,45275.93
4970,TheGreatGildersneeze,40208771,45260.97
4971,Pons,30869124,45251.07
4972,Asivrs,32265711,45220.61
4973,Joos,199188469,45210.16
4974,Lcpl_Liru,131700795,45205.37
4975,FroggedTV,84935206,45197.12
4976,이초홍,138094321,45185.67
4977,itsRaikz,446543041,45173.94
4978,Macro,172791993,45166.82
4979,Colaway,187528776,45151.61
4980,Mersi,79506805,45147.63
4981,GiaStream,264702613,45147.42
4982,thatsjustunreal,457357055,45142.66
4983,Alekzandur,110337995,45129.45
4984,Yoclesh,170825002,45125.52
4985,するがモンキー,90131691,45123.89
4986,ImperialJedi,50637824,45107.7
4987,Elure,43423780,45091.5
4988,Bittie,32194567,45074.41
4989,djmikado045,509087812,45062.9
4990,Rinozerus_,144512392,45059.57
4991,Dysfunction,22836412,45055.82
4992,Freasy1,42621483,45051.1
4993,Dyannatv,72127925,45036.56
4994,__unknown__,43995715,45029.79
4995,DOWSEY,136841151,45002.11
4996,KyleBosman,43783218,44993.43
4997,철면수심,102900195,44991.29
4998,Mourad,119717735,44972.7
4999,CyberH3ro,158393416,44969.83
5000,skydaddi,475031842,44969.55
5001,chrchie,32173571,44959.21
5002,SpecsNStats,172741635,44927.24
5003,MaevysTV,223938258,44911.25
5004,ZGphoto,51155152,44895.13
5005,Activater,85458085,44890.27
5006,Wookie_Legend,147281673,44884.3
5007,yo_boy_roy,126381667,44866.36
5008,GibsAndPieces,35882369,44862.32
5009,ToKy,96487776,44854.23
5010,Psyche,42849214,44841.84
5011,Melrosee,90393898,44840.07
5012,요룰레히,451161346,44837.37
5013,kaaaay,83135831,44836.66
5014,Lexicat,165817021,44831.19
5015,GameswithDeath,209586824,44828.25
5016,__unknown__,101141995,44813.27
5017,podgie,195463890,44811.91
5018,sgt_jackson12,561796505,44808.69
5019,Dramatic,158244839,44804.88
5020,TrulyTenzin,112423840,44800.6
5021,nems,39801475,44798.42
5022,EagleGarrett,144297554,44796.16
5023,Deejay_FDB,502558971,44792.42
5024,catziilla,112886654,44782.4
5025,agilities,126162810,44775.24
5026,Eynox,73296810,44771.17
5027,헤징,143754803,44745.25
5028,MikeRevolt,50592040,44741.17
5029,たぬき忍者,143662611,44722.88
5030,toasty,24937017,44721.62
5031,edopeh,72726363,44719.12
5032,gabepeixe,59799994,44713.64
5033,vGumiho,50686586,44709.21
5034,belvid,157460668,44700.38
5035,1Adrianaries1,42673406,44695.73
5036,DjMaseo,496552528,44693.82
5037,ghazzytv,23050280,44683.16
5038,世誠,128222917,44682.06
5039,Jennah,462281639,44654.64
5040,ThePrimeagen,167160215,44650.49
5041,Eccaja,87484617,44649.23
5042,PePiiNeRO,50872216,44648.1
5043,buster,86277097,44646.07
5044,DannyBartok,214099878,44643.93
5045,Rakyz,54392876,44642.57
5046,WickedSarah,37021557,44621.05
5047,Burnbxx,91793318,44620.85
5048,Nawal,486167961,44616.98
5049,MrNoSleep,71587772,44615.88
5050,Javion,79122704,44612.15
5051,waveigl,173162545,44608.1
5052,KingKontent,168839920,44601.37
5053,WobbleWeezy,51978040,44600.62
5054,Merl,49442028,44590.87
5055,Huzounet,49629081,44588.21
5056,Rpold,73453485,44586.3
5057,Flexinja,30633519,44582.82
5058,CelestiaVega,107046327,44569.06
5059,FarfadoxVEVO,224818031,44566.78
5060,Brawlhalla,75346877,44546.25
5061,edizderbreite,122808988,44508.17
5062,AceTV,46834271,44502.96
5063,girlhero,54031097,44498.79
5064,Hornisse86,35273948,44478.52
5065,players_hub,134731240,44477.5
5066,bibleboyschurch,498840927,44471.6
5067,alphaleedah,173605381,44462.82
5068,Sratuke,40323755,44460.38
5069,Marco_BTL_Berlin,190488739,44459.46
5070,Nnoggie,63321698,44451.89
5071,PizzaHS,70941755,44449.42
5072,MadSkillzzTV,90924800,44448.13
5073,shamana,124575930,44446.95
5074,Bwana,12519,44439.52
5075,katoo,91647183,44437.06
5076,BIG_KEP13,103154646,44428.77
5077,AL3X,72213818,44422.38
5078,MTGGoldfish,114761975,44421.95
5079,C9Perkz,41670750,44421.49
5080,VinceWuff,129606333,44414.29
5081,Elamite,27239623,44398.0
5082,ScrullyN,224854512,44387.55
5083,grimli,154727500,44384.92
5084,RubikYT_,93034725,44380.87
5085,Aungelecette,121972251,44372.63
5086,Wanderbot,50853151,44366.18
5087,Aimebap,150044844,44365.07
5088,Calculator,264368048,44358.19
5089,1DNSL,82152892,44338.86
5090,Mada,59667627,44338.52
5091,Hunky,135010170,44338.24
5092,tkch_taisyou,126933869,44335.92
5093,CastCrafter,32806281,44328.66
5094,PorcelainMaid,111297034,44322.34
5095,Macholinoo,128942809,44315.67
5096,SefirotKS,86579979,44314.86
5097,AmishZed,146550248,44313.48
5098,Majestic_Ram,125220278,44312.97
5099,Brotatoe,22344826,44300.71
5100,nic2hardo,130412889,44296.73
5101,KavalierPirat,37351057,44292.67
5102,송사비,411133518,44283.37
5103,MadameGandalf,75099650,44253.98
5104,SirBerlinStyle,46374306,44252.35
5105,devi,160276332,44243.97
5106,KristiKates,80238475,44239.51
5107,ForrestDump,99183469,44229.05
5108,Lily275,78384660,44227.25
5109,RealChrisWehkamp,530652145,44223.18
5110,winnieechang,484275347,44221.56
5111,Radpuppy,43175658,44212.89
5112,TKbreezy,6777588,44211.93
5113,Flyrie,29260188,44187.44
5114,PartyPetah,112952760,44181.07
5115,Mrtweeday,28635446,44165.9
5116,Nyxipuff,154062664,44159.08
5117,tonacho,27627583,44154.99
5118,cobratv_sc,54010638,44152.77
5119,Breezyonic,404283101,44149.0
5120,하니니_,514457856,44144.28
5121,CocoJobro,164001534,44136.48
5122,DDRJake,24818096,44130.54
5123,Lutti,89047775,44123.75
5124,Andvari,79143346,44122.89
5125,CitricAcid,218500065,44118.58
5126,Puddingb00m,86102877,44118.2
5127,FerreRlzYT,110355354,44117.04
5128,Criticas_QLS,452785342,44114.24
5129,Mewlies,111008188,44103.2
5130,rileyrosez,559331380,44093.13
5131,Thundershot,51824724,44071.57
5132,KRASHED,415871590,44066.31
5133,ASMRPunk,436673718,44060.25
5134,Elliotgilesgaming,191597300,44056.46
5135,AngoryTom,219068259,44047.42
5136,ItsMastodon,124081929,44046.13
5137,Methodicalize,70346188,44039.06
5138,Renae,62744891,44038.96
5139,SevLetsPlay,88808447,44036.28
5140,Fayetalis,83100241,44030.43
5141,Vidyabum,40897226,44026.92
5142,Fragstube,94186421,44023.58
5143,무굴,110345640,44023.41
5144,KahBak,42952519,44014.77
5145,HalSparks,50707529,44006.47
5146,emiliacosplay,41568380,43996.14
5147,TrenacetateTV,40356212,43967.07
5148,WaterPatate,116204556,43951.45
5149,Backyardis,58022605,43951.02
5150,GoPirateSoftware,151368796,43939.47
5151,okharry,222183484,43933.41
5152,danielharrison,117927781,43912.49
5153,Pun1shers_TV,67970187,43905.99
5154,LordCommanderChaos,26283576,43904.99
5155,queenshadows,210422077,43884.15
5156,Caseylina,45326862,43883.64
5157,FerVonLaiho,191504975,43874.53
5158,Slev86,174042222,43864.0
5159,iknowdjlv,512182329,43847.4
5160,ShoboSuke,59157171,43842.36
5161,Al_Smizzle,93883278,43834.38
5162,DjMondo,505183345,43821.58
5163,AsunaWEEB,48389176,43820.28
5164,MarysMilkMonsters,455157799,43816.78
5165,iOlkaida,137872719,43787.41
5166,OverLordBou,80934441,43778.23
5167,Dowsky,52188472,43775.02
5168,Harstem,18606165,43773.07
5169,stukawaki,276529421,43763.7
5170,TheSweetzLive,231665880,43755.02
5171,neato,140695767,43746.61
5172,Picco,72472640,43742.25
5173,crashLIVE,157695759,43741.81
5174,Edberg,102749070,43733.35
5175,gr8py,120983996,43730.62
5176,Mangel,58526267,43720.53
5177,RocketBaguette,139027213,43711.63
5178,wagnus,24453677,43697.41
5179,EinQuantumPro,26340615,43694.42
5180,djmindmotion,525612168,43692.47
5181,CrystAAHHL,124661318,43691.2
5182,loud_leleo,161921258,43671.6
5183,ilooklikelilbil,204792500,43668.02
5184,G0ularte,51786703,43664.57
5185,MattyDeath,53388062,43655.93
5186,TedNivison,41422632,43652.48
5187,Haven_Kendrick,134896816,43645.73
5188,krypto_nat,451578537,43636.81
5189,Techguru808,73192477,43635.35
5190,kandyrew,94773952,43634.54
5191,Ms_Jewel,85644494,43633.98
5192,onoez,118597216,43631.94
5193,CervantesTV,92836426,43615.24
5194,TenekeKafalar_TK,134927899,43597.26
5195,Midnan,25771813,43594.12
5196,Jadetelesto,138885451,43588.16
5197,Spicy_FR,232636472,43585.25
5198,MinnaMumi,172719197,43584.78
5199,Mox600,42748652,43579.47
5200,Nicro,50187366,43567.03
5201,Simby,482854566,43564.71
5202,AmazonAzure,411081433,43560.18
5203,azndark,44850539,43550.34
5204,PixelbyPixelStudios,39513373,43544.36
5205,kennyS,39393023,43540.57
5206,Threedogg,12585713,43530.78
5207,Dukeofanukes,101927038,43530.52
5208,JuliaBayonetta_,148389721,43525.52
5209,DailyDasher,403982017,43519.74
5210,BarefootTasha,218278949,43514.75
5211,itsJall,87316119,43514.25
5212,Dye_Live,40693942,43512.5
5213,Ravenhart,36378126,43509.64
5214,TheBigMeech,27194848,43492.56
5215,Speedrun,69031635,43489.13
5216,djroughy,129742406,43475.25
5217,hyoon,55170062,43471.78
5218,__unknown__,111722702,43459.1
5219,QueenE,25880340,43450.46
5220,Valannn,273456236,43430.21
5221,elBledaVulvarde,136167181,43428.66
5222,gamecentervs,210694768,43427.42
5223,nihmune,650221094,43412.38
5224,SanchoWest,38589649,43410.46
5225,Gideon,80751799,43409.97
5226,navioot,64788017,43405.35
5227,FamilyJules,32054027,43394.64
5228,Dex_tv,99410741,43383.79
5229,BlacKDahliaXX13,437013368,43381.03
5230,Retku,22121645,43361.5
5231,elis,186352304,43343.87
5232,SvenDorau,479428227,43343.23
5233,Pollynette,106828118,43341.59
5234,Vane_Escamilla,207164647,43338.13
5235,Moose_Taffy,176507380,43333.81
5236,Likebutterlive,19654336,43321.3
5237,Aqwalung,179331915,43308.89
5238,Kongfue,40840784,43308.06
5239,TaKe,118793867,43303.72
5240,PokeMEN7,51074735,43303.08
5241,JayDreame,188418312,43298.9
5242,NGNGtv,38186832,43276.48
5243,F3nixStream,236165845,43276.32
5244,Sille184,203976456,43273.16
5245,PhillyMamba,431555049,43273.13
5246,NaDeXe,81174833,43266.75
5247,DJAlphaMusic,506735597,43265.89
5248,龜狗,48093884,43262.14
5249,Mia_F,145603226,43258.65
5250,KaponeGaming,56369207,43256.42
5251,ImLadle,41815218,43240.27
5252,TheBubbernaut,49095110,43237.67
5253,Daannyy,77962388,43214.8
5254,25logan25,161106239,43195.49
5255,KatEvolved,126632539,43188.05
5256,Ashy,58210974,43175.22
5257,sophiabot,62463189,43171.5
5258,idreau_,486205216,43159.99
5259,NoSleeptvlol,36926393,43156.32
5260,Joaos92,31408286,43145.64
5261,達哥,25684280,43141.76
5262,theRachelXander,180800579,43125.74
5263,Testyment,110567567,43123.34
5264,LilyZ,504033396,43121.14
5265,BlitzyNation,89081835,43117.82
5266,GwinG,94354236,43115.57
5267,Swiftalu,52150140,43113.37
5268,JessieTV,176579525,43107.78
5269,Banned_Wipe,116079514,43089.45
5270,EleeMoon,484897433,43088.62
5271,UMotivoMTG,116987384,43082.86
5272,ProoFy,21030126,43077.48
5273,JTGily,134413698,43074.27
5274,Arbmeis,507753194,43071.59
5275,__unknown__,536573090,43069.99
5276,ghostgirlxoxx,230468731,43066.85
5277,alittlekay,78985277,43063.72
5278,febbydoto,87822995,43059.3
5279,Pamaj,28601033,43049.32
5280,caps,129281939,43045.24
5281,Rhyelle,154652096,43039.28
5282,MichellePuttini,213791159,43038.34
5283,Seals311,117209801,43035.07
5284,illumina1337,41136772,43027.66
5285,christian_seavey,525151941,43023.46
5286,TheHotdish,89627964,43022.75
5287,KMaddify,89269221,43022.74
5288,Japczan,174037522,43017.22
5289,Sooshi,104919208,43016.24
5290,zeynepcisemm,469110179,43015.24
5291,FunkBomb,61482933,43014.01
5292,AaronOnAir,26484662,43013.23
5293,ADarkLegacy,70051029,43010.3
5294,FrankHowley,488628,43008.54
5295,tense198_v2,451367545,43006.56
5296,포셔,151249156,42994.48
5297,IQContained,250852256,42985.62
5298,Firefox_Blue,181590300,42969.14
5299,RamonaPorcelana,459431168,42950.92
5300,Lana_Lux,112375357,42932.25
5301,MessyEssy,142162086,42927.28
5302,ashdog,125542102,42917.49
5303,KAANFLIX,236619638,42910.87
5304,Benda42,165667629,42895.42
5305,Thunderblunder777,50912011,42883.61
5306,SnipingSoup,31532143,42881.82
5307,Nikolarn,66272442,42862.41
5308,Drakanous,36790852,42844.91
5309,SnaggyMo,134965839,42839.85
5310,breebunn,149665717,42839.72
5311,jasmin_music,165203345,42834.59
5312,QUERETAROCK,62509579,42824.82
5313,TarTiine__,172380184,42824.45
5314,Kerrty,66656611,42816.94
5315,FairyPeak,78705692,42793.44
5316,TheMavShow,73436964,42788.92
5317,Meloudya,149107992,42785.78
5318,Nemz38,123636515,42779.51
5319,sublimiter,403519334,42777.0
5320,nwhl,448913040,42776.22
5321,ShoutFactoryTV,142128642,42771.17
5322,xDoomstarx,132527206,42754.97
5323,Superpinkykitty,26348106,42747.96
5324,elchicha,137371333,42746.79
5325,just_lina,114006318,42744.39
5326,Roier,54748186,42740.39
5327,HolaSoySergio1,81795200,42736.29
5328,Scrapie,40646018,42735.17
5329,the1ZK,195537508,42730.2
5330,SHIZU,31852423,42721.74
5331,BeyondTheSummit2,29769280,42685.39
5332,Varvaria,103397701,42679.71
5333,ohaidiana,138883042,42635.26
5334,ItsLomba,80999147,42632.81
5335,NachiCocom,158865144,42617.55
5336,JOk3R,209171918,42614.89
5337,NuFo,102359084,42593.4
5338,Noserino,51625280,42589.23
5339,LoyalChi,146612437,42583.32
5340,Timbaland,537104820,42581.98
5341,jayshale,520105335,42581.6
5342,jamesandmichelle,460700913,42575.55
5343,knowkami,149449603,42575.15
5344,Reid,46225087,42563.47
5345,BuckFernandez,56856966,42546.07
5346,LOLTiesel,48981694,42508.64
5347,DreamWarrior,124727345,42508.2
5348,aspiringspike,49608470,42495.13
5349,InfernoOmni,3395341,42492.92
5350,gustavocsgoyt,161342599,42492.66
5351,riste,93479223,42482.99
5352,ConeDodger240,43578706,42478.64
5353,Feyd,176231231,42477.91
5354,Shock_OW,139125840,42472.68
5355,JeanetteMusic,168310487,42472.45
5356,IFCYipeS,12691278,42457.23
5357,momoe,93300843,42455.45
5358,PiscesPixie,19438139,42451.83
5359,哈瓜哈瓜,129440913,42451.44
5360,Yetiapocalypse,72566780,42438.7
5361,SabelleTV,89535682,42438.04
5362,Akkcess,75505258,42432.04
5363,ratewonder,520998778,42431.64
5364,SofiKimmy,109093498,42426.5
5365,IlaGameuse,253463369,42410.42
5366,Lenun,144990547,42395.51
5367,Leonie,266398524,42375.57
5368,Bosss,211381187,42366.6
5369,SouzyLIVE,76026207,42361.05
5370,Mousie,46969360,42360.99
5371,Ache,193032346,42354.02
5372,SaycredAngel,149600359,42353.17
5373,RynoJB,60592216,42349.68
5374,lilienthal,181563737,42346.32
5375,Jayce,139144469,42325.86
5376,마뫄,161982841,42316.95
5377,ShaunaBaker,448544875,42300.09
5378,IceCreamPosse,181843887,42299.13
5379,ShikokuJin,187538469,42295.31
5380,TheHolomovement,107558788,42293.45
5381,ALLinPav,101327701,42290.99
5382,Holgator,158751360,42286.63
5383,Polt,25676513,42272.92
5384,Maxispio,10177145,42266.78
5385,SirGibsy,90288212,42259.24
5386,TheDooo_,124528806,42254.48
5387,zEkO,101448647,42248.66
5388,AdrianahLee,130330103,42240.86
5389,Squiiddish,36962946,42221.48
5390,DANDNOY,506286889,42216.96
5391,Psylumm,153672107,42207.98
5392,Jinxy,157020285,42206.66
5393,Aryssa614,158439553,42177.46
5394,Bl3sSuR,80987594,42176.88
5395,Jessaipa,17409661,42174.66
5396,TorusMastaz,142102402,42161.05
5397,Angels_Piano,137246580,42158.71
5398,Cufffem,265377698,42144.84
5399,willthethrill_ttv,443849964,42139.1
5400,Darthbobo77,28576573,42129.04
5401,studenalbatroz,91776690,42120.18
5402,TLNA,157250441,42117.64
5403,TheLionerYT,114922167,42105.56
5404,gunschilli,8417219,42094.23
5405,InkBytes,463517847,42092.31
5406,Monkeynews,30582356,42089.3
5407,TalkTo_MeGoose,21547838,42089.17
5408,Dock3er,488737098,42085.2
5409,Quokka,147668270,42084.21
5410,Kamillala,408525940,42083.89
5411,kinzixx,244221566,42067.87
5412,炙燒鯊小,500998376,42056.3
5413,Alvina,232838410,42054.46
5414,vennabean,409858908,42034.66
5415,LoftyVTR,426029807,42017.78
5416,PulseEffects,9279642,42013.67
5417,kaiito,120305967,42004.62
5418,RachelKay,421326609,42000.01
5419,WyrmwoodGaming,411987344,41986.11
5420,LunaSpia,224126176,41986.06
5421,Badger,75059299,41975.37
5422,leplol,58351197,41975.1
5423,Delt4Forc3,31894912,41970.0
5424,Orchlon,39704463,41956.01
5425,Wild_Mudkip,58055383,41948.43
5426,Sebi,119555324,41941.62
5427,MasteerXd,248926175,41940.47
5428,ellahdk,70703577,41940.05
5429,SpaceHamsterTFG,24387393,41930.82
5430,MahrioJr,40181830,41922.01
5431,sunglitters,98916815,41894.42
5432,Baradul,72678694,41890.9
5433,Drinno,31065618,41887.16
5434,MaryPou,125545131,41877.76
5435,XPKitten,131228268,41865.35
5436,Dreamcatcher,427836335,41859.17
5437,Klerify,168193672,41846.59
5438,dota2mc_ru,213749122,41834.82
5439,lita426t,73695304,41823.35
5440,dorb,28344501,41809.95
5441,ybnmikey,59956460,41798.35
5442,FlashForce,102762045,41794.31
5443,RhinoSpiritX,429614703,41782.12
5444,Marche,67029440,41781.53
5445,EsquadraoMAV,124667314,41770.98
5446,xmarieangel,477465512,41761.04
5447,hellahype,39989717,41757.44
5448,StikkerG,173471407,41754.19
5449,JeanPormanove,53457881,41741.52
5450,QuaddGod,277040562,41734.01
5451,Guhberry,52585428,41725.84
5452,sukiyuki3,145531975,41718.26
5453,MEFF,37139583,41713.46
5454,옥희토끼,137968227,41706.14
5455,MissaSinfonia,46094501,41704.21
5456,SuperHenryTran,235693408,41676.08
5457,tonyjuniorofficial,217605431,41668.62
5458,melissamayplays,143168731,41655.58
5459,Pyromancer,94392748,41644.06
5460,Iverz76,46698503,41639.37
5461,OBSMUSIC,132900687,41634.51
5462,DreadzTV,31089858,41619.34
5463,EvilToaster,59927869,41604.89
5464,LaurenZside,40340830,41603.64
5465,shomaru7,84064788,41596.09
5466,SMOKENSCAN,445123076,41569.07
5467,TheBlacktastic,25796279,41564.02
5468,SedyTo,434587223,41556.28
5469,TiffaJessi,164567690,41545.32
5470,Lunarys_,87343805,41537.56
5471,Gisthekey,40295380,41536.89
5472,BombyD,46653983,41531.19
5473,FluffyFoxling,102335198,41527.9
5474,ToddyQuest,159134359,41527.08
5475,Bichard,121192207,41523.25
5476,ItsMellowMel,86141516,41517.86
5477,meeeows,129003911,41511.28
5478,BaboAbe,52028814,41507.69
5479,Stoopzz_TV,138600347,41489.67
5480,voiceunmuted,457771697,41479.21
5481,obkatiekat,102860313,41478.4
5482,Sluggero,41454470,41477.32
5483,Randolph,43093999,41467.26
5484,ArrumieShannon,495712042,41463.83
5485,Jynx,103483444,41462.95
5486,Gumpita,96828357,41431.82
5487,Loopk,25923265,41427.71
5488,Ceweina,61326873,41426.62
5489,CoinFuryTV,464805515,41413.75
5490,ちゃみする,187417587,41410.71
5491,SLAKUN10,512977322,41409.01
5492,Bamboe,22580017,41403.38
5493,이춘향,138391313,41399.04
5494,Raelilblack,494384879,41393.35
5495,pchooly,464062360,41372.56
5496,Saika_Saisune,175716480,41360.57
5497,Pepo3393Live,49277028,41356.86
5498,BigBobbyBuilds,210469206,41355.02
5499,HackoruTV,83645252,41331.41
5500,CODCode904,70149185,41326.78
5501,michaelclifford,69202947,41326.45
5502,Moss,28528281,41325.26
5503,Captain_Falcore,86420656,41316.51
5504,Heidergeil,103206445,41315.38
5505,sneakyteak,32720762,41309.86
5506,aBeZy,89785432,41298.76
5507,Koka,96963621,41295.9
5508,ejin_caitsith,122468255,41290.32
5509,Boston_,267977854,41289.89
5510,KonviktTV,194875206,41289.29
5511,ProErsiin,55101697,41279.47
5512,IvanForeverLife,68758534,41258.97
5513,Skaifox,8594321,41247.83
5514,ChunkyHustle,466285043,41247.5
5515,BaileyGoat,241404309,41243.63
5516,Kalera,79683674,41232.99
5517,SkarTiz,38851097,41225.15
5518,WazzupJeronimo,87144190,41220.85
5519,GopherGaming,38162204,41205.66
5520,MediocreFilms,240166957,41204.82
5521,itsChrisAM,445239274,41189.11
5522,AriGameplays,70357283,41188.23
5523,ChiefFoxTV,432334395,41183.32
5524,Plalism,208840981,41177.5
5525,milesmedina,510876376,41174.61
5526,SharonWinner,519054656,41173.79
5527,Slick,98274770,41173.61
5528,XGamRPrincessX,201073289,41162.27
5529,br1nx_tv,424955940,41155.1
5530,Darleeng,161787434,41147.64
5531,tuonto,98078101,41140.51
5532,EvoLaya,98655585,41132.0
5533,germantruckdriver,129815085,41130.27
5534,MehdocheLive,169558955,41128.74
5535,A_Jaxx,57730925,41107.49
5536,PurrAnna_,265939909,41083.19
5537,iAM_iKandi,59045000,41079.14
5538,카라멜_,138033816,41066.64
5539,NoxiousLive,43349612,41051.14
5540,koby,408220715,41043.49
5541,Mewkel_,32648359,41043.39
5542,CRAY,116093685,41042.17
5543,MadSeasonShow,129410919,41038.63
5544,WeeClaireHere,266914446,41036.92
5545,TaKtSu,36029616,41035.37
5546,DimS,64914503,41032.58
5547,ThatPunchKid,136366909,41032.24
5548,AndrewGoesPlaces,125210255,41025.57
5549,WalteeWartooth,25858456,41019.78
5550,shortytv,166312452,41017.69
5551,IzunaTOP,415731592,41007.16
5552,IrisKymm,188430219,40960.45
5553,ValarRL,149435159,40954.88
5554,Techmon,60570424,40922.06
5555,Eversax,23370689,40919.25
5556,spicybackpain,104966224,40908.47
5557,Angelica,165576386,40883.73
5558,DarthAF,158889818,40883.37
5559,JFarmakis,271047926,40881.44
5560,Madeline,226418832,40872.37
5561,TotalPasta,405809001,40866.35
5562,msvosch,412619130,40865.79
5563,NikNocturnal,169334306,40857.78
5564,XiJaroAndPitch,508226416,40850.04
5565,LittleAlii,204046683,40839.27
5566,DiffuseMoose,87886861,40823.89
5567,crowicTV,56687896,40818.78
5568,PinkTrilobite,167647487,40803.54
5569,MissCoookiez,49780445,40784.1
5570,PoptartKatze,51844642,40777.66
5571,TraceyCola,106984212,40773.89
5572,FinestXI,187797752,40771.11
5573,PharEwings,102402222,40769.42
5574,simfinity_nina,204482134,40768.92
5575,UnluckyXIII,108609171,40763.02
5576,WARRIORRUST,462407178,40737.97
5577,BigGeuce,217399475,40733.51
5578,UndeadBaron,92910002,40726.61
5579,SPLovesDrums,107497371,40725.06
5580,Realzman,13425603,40716.07
5581,RoadrunnerR74,185694931,40713.06
5582,Miss_Universe,47499542,40705.67
5583,Imfiredup,44923106,40691.17
5584,DasGeschenk,599203804,40677.22
5585,BuoMorallez,230701562,40649.68
5586,M4NG0,465613748,40642.61
5587,tioorochitwitch,197688174,40632.73
5588,zacknani,87184624,40625.54
5589,Suspect,123336312,40617.22
5590,StormChaserIRL,124356058,40602.21
5591,SplashedCOD,153697806,40586.36
5592,Bowlingotter,3119120,40583.99
5593,Twoootles,479428796,40583.51
5594,SpaceValley,562622949,40569.14
5595,JaxyBeard,153117891,40555.6
5596,SheNanagans_,44658154,40552.44
5597,Pojken,23843880,40546.98
5598,ShansImmortal,193674579,40541.44
5599,Twobold,98794915,40524.63
5600,BeyazSakalOnuron,71361124,40511.96
5601,EnNopp112,31768123,40500.6
5602,JRohn7,52496200,40485.11
5603,FastAnne,194258396,40478.02
5604,VALECHOBERK,125973046,40477.5
5605,enoz,91985616,40476.57
5606,anarqui4,33999127,40467.1
5607,Xobias,42313756,40467.08
5608,TrizPariz,421093539,40459.58
5609,MasterPleb5000,116800915,40458.94
5610,Miss_18,232733081,40456.49
5611,x40ozBounce,99461013,40453.38
5612,XcaliburYe,67416440,40428.6
5613,Gragolandia1,175903345,40416.03
5614,Glitzyphoenix,82809528,40409.67
5615,gent,224037760,40403.65
5616,Tollis,86159495,40395.29
5617,Zachdubs_,206625848,40394.75
5618,Hctuan,175560856,40392.97
5619,Almighty_Tevin,104731856,40390.49
5620,Austrian_Redneck,189555257,40389.12
5621,BusyBASMR,207513745,40386.19
5622,GoAskAlice,180965262,40382.63
5623,MyelinGames,73153515,40377.56
5624,KiGuNiiN,268297838,40374.06
